fpr,tpr,threshold
6.133088009812941e-05,0.36591706746392827,0.9999700784683228
6.133088009812941e-05,0.36604705576498114,0.9999699592590332
6.133088009812941e-05,0.36656700896919275,0.9999697208404541
6.133088009812941e-05,0.3666969972702457,0.9999696016311646
6.133088009812941e-05,0.36676199142077215,0.999969482421875
6.133088009812941e-05,0.36754192122708956,0.9999693632125854
6.133088009812941e-05,0.36786689197972183,0.9999691247940063
6.133088009812941e-05,0.36825685688288057,0.9999690055847168
6.133088009812941e-05,0.3687118159365657,0.9999688863754272
6.133088009812941e-05,0.36890679838814505,0.9999687671661377
6.133088009812941e-05,0.36942675159235666,0.9999686479568481
6.133088009812941e-05,0.3694917457428831,0.9999685287475586
6.133088009812941e-05,0.3702716755492006,0.9999682903289795
6.133088009812941e-05,0.37046665800077994,0.9999681711196899
6.133088009812941e-05,0.3705316521513064,0.9999679327011108
6.133088009812941e-05,0.37072663460288574,0.9999678134918213
6.133088009812941e-05,0.3711165995060445,0.9999676942825317
6.133088009812941e-05,0.37124658780709735,0.9999675750732422
6.133088009812941e-05,0.3720265176134148,0.9999674558639526
6.133088009812941e-05,0.3726764591186793,0.9999673366546631
6.133088009812941e-05,0.37280644741973223,0.9999672174453735
6.133088009812941e-05,0.3730014298713116,0.999967098236084
6.133088009812941e-05,0.37306642402183804,0.9999669790267944
6.133088009812941e-05,0.3742363187313142,0.9999668598175049
6.133088009812941e-05,0.37430131288184065,0.9999667406082153
6.133088009812941e-05,0.37443130118289353,0.9999666213989258
6.133088009812941e-05,0.37488626023657873,0.9999665021896362
6.133088009812941e-05,0.3750162485376316,0.9999663829803467
6.133088009812941e-05,0.3754712075913168,0.9999662637710571
6.133088009812941e-05,0.37664110230079295,0.9999661445617676
6.133088009812941e-05,0.37703106720395163,0.999966025352478
6.133088009812941e-05,0.3770960613544781,0.9999659061431885
6.133088009812941e-05,0.3773560379565839,0.9999657869338989
6.133088009812941e-05,0.37748602625763683,0.9999655485153198
6.133088009812941e-05,0.37800597946184844,0.9999654293060303
6.133088009812941e-05,0.37826595606395425,0.9999651908874512
6.133088009812941e-05,0.37950084492395686,0.9999650716781616
6.133088009812941e-05,0.3796958273755362,0.9999649524688721
6.133088009812941e-05,0.37976082152606266,0.9999648332595825
6.133088009812941e-05,0.37989080982711554,0.999964714050293
6.133088009812941e-05,0.3927596516313532,0.9999645948410034
6.133088009812941e-05,0.3932796048355648,0.9999643564224243
6.133088009812941e-05,0.3934745872871442,0.9999641180038452
6.133088009812941e-05,0.39360457558819706,0.9999638795852661
6.133088009812941e-05,0.39386455219030286,0.9999637603759766
6.133088009812941e-05,0.3946444819966203,0.9999635219573975
6.133088009812941e-05,0.39516443520083194,0.9999634027481079
6.133088009812941e-05,0.3953594176524113,0.9999632835388184
6.133088009812941e-05,0.39542441180293775,0.9999630451202393
6.133088009812941e-05,0.3956193942545171,0.9999629259109497
6.133088009812941e-05,0.39594436500714936,0.9999628067016602
6.133088009812941e-05,0.39646431821136097,0.9999626874923706
6.133088009812941e-05,0.39678928896399324,0.999962568283081
6.133088009812941e-05,0.39730924216820485,0.9999624490737915
6.133088009812941e-05,0.3974392304692578,0.999962329864502
6.133088009812941e-05,0.39750422461978424,0.9999622106552124
6.133088009812941e-05,0.3976342129208371,0.9999620914459229
6.133088009812941e-05,0.39938905498505134,0.9999619722366333
6.133088009812941e-05,0.40010399064084234,0.9999617338180542
6.133088009812941e-05,0.400493955544001,0.9999616146087646
